name,NBA_assists,NBA_blocks,NBA_points,NBA_steals,NBA_total_rebounds,NCAAB_assists,NCAAB_blocks,NCAAB_field_goal_attempts,NCAAB_field_goal_percentage,NCAAB_field_goals,NCAAB_free_throw_attempt_rate,NCAAB_free_throw_attempts,NCAAB_free_throw_percentage,NCAAB_free_throws,NCAAB_games_played,NCAAB_games_started,NCAAB_height,NCAAB_personal_fouls,NCAAB_steal_percentage,NCAAB_three_point_attempt_rate,NCAAB_three_point_attempts,NCAAB_total_rebound_percentage,NCAAB_turnover_percentage,NCAAB_turnovers,NCAAB_two_point_attempts,NCAAB_win_shares,Center,Forward,Guard
Meyers Leonard,-0.20805605982196382,1.3680666266991377,0.5292503543503975,-0.34745976077266105,1.1876467527676082,-0.6898498571867926,1.2180545379530379,-0.6175262606533414,1.6173701996074605,-0.03535891219665391,0.1158078083109002,-0.35028838140723584,0.00918529553068472,-0.34220926887563147,-0.3026364342838311,-0.209424950817401,2.0106485213431085,0.9897349633503677,-1.2530731162931692,-1.2903666591418563,-1.2044930956514088,1.1602144835750687,0.6026872868704014,-0.0508279818143708,0.2909047608486872,-0.07681314639401246,3.8001547956087567,-0.8795729922232997,-0.9980970487037716
Damian Lillard,5.69880210506591,0.3683988659985371,4.604450570948261,2.182754151062602,1.2031852815687396,0.7336473164449754,-0.7758487164617921,1.1899911625763075,-0.23577220872845192,1.1392978959961335,0.6873703009088701,1.836210798311427,1.5314936943279664,2.499510934001977,-0.3026364342838311,0.15027439218958558,-1.3875063545001607,-0.6718566609412454,0.47105697000701463,1.0234992434548371,1.5656820058152405,-0.5378795076150807,-0.9213161642534142,0.18636926665269182,0.1199694533062748,1.9696266493270533,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Quincy Acy,-0.4690016012427133,0.15794249532472643,-0.36832538955849914,-0.26713550960328764,-0.19528231053307446,-0.7735849850474849,1.5942626991633833,-0.7681527125891454,1.5064984315873649,-0.266438940037858,1.4861805315277192,0.4402151681833577,0.5002525209491631,0.5629312401890882,0.950063655064483,0.8696730782035588,0.15710949815587072,2.1840039433099645,-0.2832499427493157,-1.3987444531744884,-1.280388303910769,0.8247885100066439,0.7135239014975886,0.0677706424191605,0.16555220198425144,0.5250809111710069,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Terrence Ross,0.02916715965144478,0.10532840265627377,0.8387592315603618,0.9377282579373138,0.325258404304823,-0.5893677037539619,0.20229250268510565,0.9684816744354193,-0.3941604487571626,0.8311911922078614,-1.5093578332929654,-0.9053227885665888,0.3431110088152489,-0.7842546337677039,0.323713610390326,0.5099737351965722,-0.15181367237533555,1.2493586546459323,0.25554070921949146,0.7417169789699937,1.110310756259079,0.007187699433608997,-0.5610971667150576,0.028237767674650072,0.24532201217071056,0.10375507087549375,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Kris Joseph,-0.5876132109794175,-0.6312688947020635,-0.7362970546859012,-0.6687567654501548,-0.7391308185726688,-0.47213852474899276,-0.1739156585252396,0.25965131238457656,-0.9643581128605202,-0.15089892611725594,-0.11143992970997951,0.15428835237399408,0.13686277413948908,0.16298543385816555,0.741280306839764,0.7497732972012299,0.15710949815587072,-0.6718566609412454,0.5788151004007762,0.5574747291145195,0.5284474929373171,-0.621736001007187,-0.9490253179102107,-0.5647553534930065,-0.1421313515920909,0.16394447663199546,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Tyshawn Taylor,-0.35038999150600897,-0.6312688947020635,-0.4749340028197091,-0.26713550960328764,-0.6536689101664469,1.7049747996290054,-0.8134695325828266,1.0039231925379615,-0.0773839686997412,1.0430145510622986,0.005627086846231251,0.8606957796677159,-0.42295386283757624,0.5839810194696631,1.158847003289202,0.8696730782035588,-1.0785831839689544,0.10701441294544822,0.36329883961325304,0.2431791264198866,0.5790442984435572,-1.5441574283203543,1.5170893575446909,2.7164732503013598,0.769523621967442,0.2843232881449994,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Dion Waiters,1.5711180862286007,0.21055658799317908,2.307206904545415,1.5803222672923014,0.36410472630765117,0.1307543958479913,-0.5877446358566194,-0.03274121196139608,-0.09322279270261229,-0.03535891219665391,-0.6072531763009891,-0.5016614015416049,-0.02027873799442289,-0.4895577238396556,0.741280306839764,-3.686518599884938,-0.7696600134377481,-0.30838349312745506,2.7339777082760053,0.22150356761336018,0.08572544475771557,-1.250659701447983,-1.0044436252238038,-0.8414854767045795,-0.11933997725310258,0.16394447663199546,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Tyler Zeller,0.5391970815192733,3.051717592089623,1.3305344475717495,0.6164312532598201,2.6094221380711193,-0.8070790361917617,1.1428129057109688,0.3305343485896608,1.1263666555184575,0.9274745371416965,0.9903672849367089,1.2811763911520742,0.7556074781667708,1.5101713078149577,0.950063655064483,0.8696730782035588,1.7017253508119021,1.405132869423271,-0.3910080731430773,-1.4962844678038574,-1.3436343107935693,1.3279274703592803,-0.3948422447742778,0.14683639190818137,1.6355958468489982,1.4279219975185358,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Fab Melo,-0.599474371953088,-0.5260407093651582,-0.7431750297350115,-0.7089188910348415,-0.7702078761749314,-1.0582844197738384,2.2714373893420046,-1.6630510446783344,1.3322713675557831,-1.4218390792438784,-0.4970724548363201,-1.4771764201853161,-0.9631278107979013,-1.4999471293072497,-0.7202031307332691,-0.08952516981507215,1.7017253508119021,0.5224123190183515,-0.9297987251118847,-1.4962844678038574,-1.3436343107935693,0.4055060430461132,0.9906154380655551,-1.0391498504271317,-0.928433766287188,-1.0398436384980432,3.8001547956087567,-0.8795729922232997,-0.9980970487037716
Jared Sullinger,-0.18433373787462295,0.5262411440038951,0.16127868922299538,0.09432362065889281,1.257570132372699,-0.6396087804703773,0.42801739941131284,0.6938099091407177,0.5878466394208428,1.0815278890358326,0.6873703009088701,1.3484532889895715,0.36275369783198913,1.3838726321315085,0.741280306839764,0.629873516198901,0.7749558392182834,1.7686060372370613,0.25554070921949146,-1.0031655049553816,-0.8376662557311676,1.5375687038395458,-0.6996429349990408,0.0677706424191605,1.6469915340184924,1.9094372435705516,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Diante Garrett,-0.23177838176930468,-0.6312688947020635,-0.6296884414246913,-0.3876218863573478,-0.6769767033681438,1.8556980297782513,-0.7758487164617921,1.393779891665925,-1.0910687048834897,0.8119345232210944,-1.8261274075038887,-1.1407919309978294,0.9225703348090534,-0.9105533094511531,-0.3026364342838311,0.03037461118725671,-0.7696600134377481,-1.0353298287550359,0.5788151004007762,0.4382591556786244,0.9964679438700387,-1.2925879481440359,0.5472689795568083,1.4514212584770259,0.8948761808318777,-0.6787072039590315,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Kendall Marshall,1.0966716472817835,-0.42081252402825287,-0.27547272639550985,0.09432362065889281,-0.46720656455287163,4.468234019031849,-0.8134695325828266,-1.2023113093452866,-0.23577220872845192,-1.2870423963365094,-0.46952727447015286,-1.1576111554572037,-0.3443831067706197,-1.1421008815374767,0.532496958615045,0.5099737351965722,-0.7696600134377481,-0.9834050904959228,-0.06773368196179279,0.40574581746883476,-0.3443474020453259,-1.5441574283203543,3.816949111058813,1.2537568847544736,-1.2361173198635302,-0.19719195790701588,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Andre Drummond,-0.2436395427429751,4.36706990880094,0.8697101192813582,1.5803222672923014,2.757038161681866,-1.1587665732066692,2.4219206538261426,-0.6086658811277058,0.8887842954753914,-0.285695609024625,-0.8138420290472433,-1.0062381353228347,-4.282742254626812,-1.7525444806741481,0.11493026216560696,-0.08952516981507215,1.0838790097494897,0.0031649364272224043,-0.2832499427493157,-1.458352239892436,-1.3183359080404493,0.8457526333546703,-0.1454598618631079,-0.6833539777265378,0.40486163254362884,-1.1000330442545452,3.8001547956087567,-0.8795729922232997,-0.9980970487037716
Kim English,-0.29108418663765684,-0.47342661669670555,-0.3580084269848337,-0.14664913284922748,-0.5060528865556998,-0.47213852474899276,-0.6629862680986884,-0.28969221820482655,0.6195242874265849,-0.016102243209886898,-0.3662328480970261,-0.46802295262285615,-0.05956411602790225,-0.46850794455908074,0.323713610390326,0.5099737351965722,-0.15181367237533555,0.4185628425001257,0.25554070921949146,1.310700397641312,0.8067299232216381,-0.6846283710512664,-0.20087816917670098,-0.40662385451496474,-1.0993690738296005,0.16394447663199546,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Khris Middleton,-0.267361864690316,-0.42081252402825287,-0.19981500085529635,-0.1868112584339142,-0.40505244934834655,-0.6563558060425156,-0.8510903487038611,-1.0162433393069403,-1.0593910568777476,-1.3448124032968105,-1.4336085872860056,-1.6117302158603106,0.18596949668133692,-1.4788973500266749,-2.8080366129804593,-1.6482223228453474,0.15710949815587072,-1.9699751174190683,0.04002444843196879,0.19982800880683374,-0.369645804798446,-0.11859704065455012,-0.09004155454951479,-1.0391498504271317,-0.9740165149651646,-1.88249531908907,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Kyle Singler,0.3138350230195351,1.315452534030685,1.708823075272817,1.499998016122928,1.7703415828100308,-0.405150422460439,-0.5877446358566194,1.314036475935205,-0.8218086968346815,0.9082178681549294,-0.7862968486810761,0.12064990345524541,0.7359647891500316,0.3313836681027646,0.741280306839764,0.7497732972012299,0.46603266868707705,1.1974339163868193,-0.6065243339306001,0.5574747291145195,1.097661554882519,-0.16052528735060304,-0.9213161642534142,0.028237767674650072,0.701149498950477,0.8260279399535165,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Maurice Harkless,-0.006416323269566508,2.6308048507420017,1.382119260440077,2.745023909248216,1.809187904812859,-0.6228617548982388,0.65374229613752,0.5874853548330913,-0.47335456877151794,0.4075444744989873,-0.6416846517586982,-0.14845768789474387,-0.540809996938011,-0.3211594895950566,-0.3026364342838311,0.15027439218958558,0.46603266868707705,-0.048759801831890506,0.5788151004007762,-0.49378987300201116,-0.3443474020453259,0.5103266597862459,-0.006914093579124649,0.42356651511975446,1.0658114883742902,-0.9194648269850392,-0.2631471752560035,-0.8795729922232997,1.001906579424015
DeQuan Jones,-0.4096957963743611,0.5262411440038951,0.03403615081445448,-0.026162756095167338,0.022257092682763272,-1.2592487266394998,-0.6253654519776539,-2.1946738162164663,-0.489193392774389,-2.326902521621928,0.15712557886015108,-1.6453686647790593,-1.0908052894067057,-1.6472955842712738,-2.181686568306302,-3.4467190378802806,0.46603266868707705,-1.9180503791599552,-0.06773368196179279,-1.1115432989880136,-1.242440699781089,0.2587571796099276,-0.20087816917670098,-1.9088730948063612,-1.703340493812791,-2.18344234787158,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Andrew Nicholson,-0.07758328911158908,1.0523820706884217,1.251437734506981,0.17464787182826624,1.2109545459693052,-0.857320112908177,1.3309169863161414,0.21534941475639888,1.4114654875701385,0.9274745371416965,0.06760374267010753,0.2888421480489887,0.4413244538989446,0.3945330059444892,-0.3026364342838311,0.15027439218958558,0.7749558392182834,0.782036010313916,-0.8220405947181231,-0.7484776889786964,-0.673226637835887,1.369855717055334,0.1870499820184517,0.42356651511975446,0.8834804936623836,0.6454597226840108,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Darius Miller,-0.07758328911158908,0.00010021731936844352,-0.36144741450938883,-0.10648700726454077,-0.18751304613250883,-0.036715859873393146,-0.5501238197355849,-0.5200620858713505,-0.12490044070835529,-0.5552889748393631,-1.316541570729795,-1.325803400050947,0.6475726885747065,-1.1421008815374767,1.367630351513921,-2.3676210088593206,0.46603266868707705,0.6262617955365773,-0.17549181235555436,1.175228155100522,0.5410966943138771,-1.1248749613598237,0.21475913567524874,-0.4461567292594752,-1.1563475096770712,-0.13700255215051418,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Austin Rivers,0.9068930717030567,-0.15774206068598956,0.5292503543503975,0.25497212299763966,0.053334150285025805,-0.22093314116691606,-1.0015736131879993,0.36597586669220294,-0.7742922248260683,0.04166776375041412,0.26730630032481967,0.608407412777101,-0.7175941980886632,0.24718455098046507,0.11493026216560696,0.27017417319191445,-0.7696600134377481,0.05508967468633531,-0.3910080731430773,0.6495958540422567,0.6675887080794776,-1.1668032080558768,-0.034623247235921195,0.384033640375244,-0.13073566442259674,-0.7388966097155335,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Henry Sims,-0.599474371953088,-0.6312688947020635,-0.753491992308677,-0.789243142204215,-0.777977140575497,0.49918895843503713,0.65374229613752,-0.661828158281519,-0.3149663287428073,-0.7671123336938002,1.1556383671337132,0.33929982142711174,-0.22652697267018487,0.20508499241931533,-0.09385308605911205,0.27017417319191445,1.0838790097494897,0.782036010313916,-0.6065243339306001,-1.4800277986989625,-1.3309851094170093,0.44743428974216615,1.7387625867990644,0.9374938867983901,0.347883196696158,-0.49813898668952583,3.8001547956087567,-0.8795729922232997,-0.9980970487037716
Ben Hansbrough,-0.35038999150600897,-0.5260407093651582,-0.5712256535072535,-0.5081082631114079,-0.6536689101664469,1.0183467511713291,-0.8887111648248956,0.3925570052691096,-0.04570632069399995,0.42680114348575426,0.2397611199586524,0.608407412777101,0.8243568897253577,0.8576281501171364,0.11493026216560696,0.3900739541942433,-1.0785831839689544,0.6781865337956903,0.04002444843196879,1.1806470448021535,1.1862059645184393,-1.1039108380117972,0.0207950600776719,0.46309938986426485,-0.5637717768633749,1.0065961572230226,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Orlando Johnson,-0.0419998061905778,-0.15774206068598956,-0.0691334749222003,-0.34745976077266105,0.06110341468559144,0.11400737027585288,-0.1739156585252396,0.8710174996534285,-0.489193392774389,0.6771378403137254,-0.15275770025923,0.5747689638583524,-0.3247404177538806,0.3734832266639143,-0.51141978250855,0.03037461118725671,-0.4607368429065419,-0.93148035223681,-0.06773368196179279,0.4382591556786244,0.7308347149622778,-0.34920239748284193,-0.5056788594014645,0.2654350161417127,0.46184006839109965,0.2843232881449994,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Miles Plumlee,-0.5757520500057471,-0.47342661669670555,-0.7225411045876806,-0.789243142204215,-0.6225918525641844,-1.1085254964902538,0.16467168656407113,-1.9022812918704939,2.0291796236821082,-1.5951491001247815,0.7011428910919537,-1.2080688288353267,-0.9729491553062709,-1.289449336501501,0.11493026216560696,-1.7681221038476762,1.0838790097494897,0.15893915120456115,-0.6065243339306001,-1.4962844678038574,-1.3436343107935693,1.8939588007559973,1.2954161282903176,-1.0786827251716422,-1.2361173198635302,-0.9796542327415412,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Michael Kidd-Gilchrist,0.7882814619663524,3.051717592089623,1.6537992748799346,1.3795116393688678,2.741499632880735,-0.15394503887836228,0.35277576716924375,-0.3074129772560976,0.14435956734045288,-0.227925602064324,1.169410957316796,0.7429612084520957,0.13686277413948908,0.7102796951531124,1.367630351513921,0.9895728592058877,0.15710949815587072,1.1455091781277065,-0.17549181235555436,-0.6509376743493276,-0.6985250405890071,0.5103266597862459,0.9074879770951649,0.7002966383313275,0.2339263250012164,0.7658385341970148,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Tony Wroten,-0.08944445008525952,-0.42081252402825287,-0.4543000776723781,-0.4679461375267212,-0.5759762661607906,0.7671413675892523,-0.5501238197355849,0.764692945345802,-0.6159039847973584,0.5038278194328223,1.1831835474998795,1.9539453695270474,-1.4541950362163796,0.941827267239436,0.323713610390326,-0.4492245128220588,-0.4607368429065419,0.9378102250912548,1.5486382739446294,-0.8189232550999072,-0.6352790337062069,-0.47498713757100103,1.2954161282903176,2.479276001834297,1.5558260366625392,-0.9194648269850392,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Bradley Beal,1.025504681439761,0.8945397926830637,1.9151623267461266,1.2188631370301208,0.8457991191427204,-0.0199688343012547,0.12705087044303662,0.28623245096148314,-0.5842263367916154,0.06092443273718113,0.14335298867706744,0.42339594372398337,0.3725750423403587,0.4997819023473636,0.741280306839764,0.7497732972012299,-1.0785831839689544,0.05508967468633531,0.47105697000701463,1.0668503610678897,1.0091171452465988,0.15393656286979496,0.07621336739126548,0.384033640375244,-0.5409804025243865,0.5852703169275091,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Marquis Teague,0.14777876938814907,-0.26297024602289487,-0.4267881774759369,-0.4277840119420345,-0.45166803575174036,1.7887099274896976,-0.6253654519776539,-0.07704310958957375,-1.10690752888636,-0.5167756368658291,-0.5590491106601968,-0.4848421770822305,-0.1675989056199664,-0.5106075031202305,1.367630351513921,1.1094726402082165,-1.3875063545001607,0.8339607485730289,-0.3910080731430773,-0.266196505533484,-0.3316982006687659,-1.4812650582762747,1.9604358160534376,1.5700198827105571,0.19973926349273394,-0.7388966097155335,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Justin Holiday,-0.42155695734803156,-0.31558433869134755,-0.6228104663755809,-0.6687567654501548,-0.6847459677687094,-0.15394503887836228,0.014188422079933025,-0.5643639834995281,-0.267449856734194,-0.6515723197731982,-1.5644481940252999,-1.527634093563439,0.4020390758654674,-1.3736484536238005,0.323713610390326,0.5099737351965722,-0.15181367237533555,-0.20453401660922924,0.25554070921949146,0.8934458906156787,0.31341106953579634,-0.3282382741348155,-0.06233240089271774,-0.6833539777265378,-1.0082035764736472,-0.43794958093302383,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Arnett Moultrie,-0.4808627622163837,-0.10512796801753688,-0.16886411313429991,-0.10648700726454077,0.33302766870538864,-0.8238260617639002,-0.1739156585252396,-0.28969221820482655,1.0630113595069732,0.15720777767101618,0.4532362677964485,0.18792680129274275,0.4806098319324239,0.3103338888221897,-0.7202031307332691,-0.08952516981507215,1.3928021802806958,-0.4122329696456809,-0.7142824643243617,-1.1982455342141194,-1.1159486860154886,1.2859992236632274,0.353304903959232,0.14683639190818137,0.6327753759335121,0.16394447663199546,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Isaiah Canaan,-0.33852883053233856,-0.42081252402825287,-0.41991020242682653,-0.4679461375267212,-0.6070533237630531,0.8173824443056676,-0.8887111648248956,1.2254326806788498,-0.8059698728318104,0.8311911922078614,-0.331801372639317,0.6252266372364753,0.8931063012839457,0.8997277086782862,-0.51141978250855,-0.08952516981507215,-1.696429525031367,-0.8795556139776971,0.47105697000701463,1.2619303903266275,1.8692628388526815,-1.1877673314039032,0.07621336739126548,1.1351582605209423,-0.10794429008360841,0.7056491284405131,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Robert Covington,-0.599474371953088,-0.6312688947020635,-0.7122241420140151,-0.7089188910348415,-0.7546693473738001,-0.9075611896245924,0.42801739941131284,-0.5909451220764347,-0.7426145768203262,-0.8441390096408682,-0.24227953644927352,-0.5857575238384765,1.1681039475182926,-0.27905993103390686,-2.181686568306302,-1.1686231988360318,0.7749558392182834,-0.5680071844230196,2.195187056307198,0.40032692776720286,-0.04076656900788487,0.8457526333546703,-0.034623247235921195,-0.525222478748496,-0.7233113972362931,-0.6185177982025295,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Troy Daniels,-0.5401685670847358,-0.6312688947020635,-0.6228104663755809,-0.789243142204215,-0.7624386117743658,-1.0247903686295614,-0.9263319809459302,-0.03274121196139608,-1.0277134088720046,-0.4397489609187611,-2.3632584246441493,-2.032210827344669,-0.26581235070366205,-1.8998929356381724,0.532496958615045,0.629873516198901,-0.7696600134377481,0.05508967468633531,-0.06773368196179279,3.180217344704214,2.552319713186924,-0.936197851227585,-1.6694633129869234,-1.4740114726167466,-2.341498975304464,-0.3175707694200199,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Gorgui Dieng,-0.13688909397994123,1.9994357387205697,0.21630248961587792,0.41562062533638655,1.537263650793062,-0.3046682690276083,2.083333308736832,-1.1225678936145669,0.8254289994639089,-0.9019090166011693,0.41191849724719765,-0.6025767482978508,-0.7765222651388796,-0.7632048544871289,-0.09385308605911205,0.15027439218958558,1.3928021802806958,0.5224123190183515,0.5788151004007762,-1.4962844678038574,-1.3436343107935693,1.369855717055334,0.8243605161247748,-0.40662385451496474,-0.23329684894804417,0.5250809111710069,3.8001547956087567,-0.8795729922232997,-0.9980970487037716
Robbie Hummel,-0.3266676695586681,-0.5260407093651582,-0.1447912004624138,-0.14664913284922748,0.2320272314980354,-0.3046682690276083,0.5408798477744164,0.9241797768072416,-1.0277134088720046,0.42680114348575426,-0.8551597995964942,-0.18209613681349254,0.9225703348090534,0.07878631673586606,0.323713610390326,0.5099737351965722,0.46603266868707705,-0.10068454009100342,-0.8220405947181231,0.6929469716553093,1.0344155479997188,0.5103266597862459,-2.3067738470932464,-1.4740114726167466,0.2567176993402047,0.5250809111710069,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Shabazz Muhammad,-0.5283074061110654,-0.5786548020336109,-0.27547272639550985,-0.4679461375267212,-0.3817446561466497,-0.9578022663410077,-0.8887111648248956,0.8444363610765218,-0.6159039847973584,0.5808544953798903,-0.16653029044231363,0.5411305149396037,-0.1970629391450762,0.3945330059444892,-0.3026364342838311,-0.08952516981507215,-0.15181367237533555,-1.1391793052732617,-0.8220405947181231,-0.239102057025326,-0.0028189648782047366,-0.41209476752692165,-1.5032083910461438,-0.7228868524710482,1.0886028627132784,-0.6185177982025295,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Allen Crabbe,-0.5283074061110654,-0.5786548020336109,-0.6537613540965774,-0.7089188910348415,-0.7235922897715376,0.047019267987299086,-0.1739156585252396,0.9507609153841482,-0.36248280075142136,0.8311911922078614,-0.8413872094134106,-0.14845768789474387,0.8047142007086185,0.07878631673586606,-0.09385308605911205,0.27017417319191445,-0.15181367237533555,-0.30838349312745506,-0.17549181235555436,0.6333391849373616,0.9838187424934787,-0.3701665208308684,-0.1454598618631079,0.5421651393532858,0.33648750952666384,0.22413388238849719,-0.2631471752560035,-0.8795729922232997,1.001906579424015
CJ McCollum,-0.2792230256639864,-0.5260407093651582,-0.07601144997131062,-0.22697338401860093,-0.4205909781494778,-0.8238260617639002,-0.8887111648248956,-1.4769830746399881,0.20771486335193717,-1.4603524172174125,-0.297369897181608,-1.2585265022134497,1.158282603009924,-0.9947524265734526,-4.478303398778212,-2.3676210088593206,-1.0785831839689544,-2.800770929564875,0.6865732307945378,0.29194913373457104,-0.5340854226937265,-0.3282382741348155,-0.47796970574466746,-1.4740114726167466,-1.418448314575437,-1.4009800730370547,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Steven Adams,-0.08944445008525952,2.3677343873997385,0.14408375160021958,0.8172418811832537,1.7858801116111622,-1.0750314453459768,1.4061586185582104,-1.6453302856270633,1.4114654875701385,-1.3833257412703444,-0.13209881498460457,-1.3089841755915728,-2.829183267388118,-1.6472955842712738,-0.3026364342838311,0.15027439218958558,1.7017253508119021,-1.1911040435323745,-0.17549181235555436,-1.4962844678038574,-1.3436343107935693,1.3488915937073072,0.10392252104806203,-1.3554128483832153,-0.9056423919481996,-0.7388966097155335,3.8001547956087567,-0.8795729922232997,-0.9980970487037716
Andre Roberson,-0.42155695734803156,-0.10512796801753688,-0.5093238780652607,-0.026162756095167338,-0.0632048157234587,-0.6731028316146541,0.5032590316533819,-0.7592923330635098,-0.02986749669112888,-0.7671123336938002,-0.43509579901244383,-0.8380458907290914,-1.7684780604842048,-1.1631506608180517,-0.51141978250855,-0.08952516981507215,0.15710949815587072,0.10701441294544822,1.9796707955196753,-0.35289874075958944,-0.6099806309530869,1.7681740606678378,1.2954161282903176,0.18636926665269182,-0.42702353082944494,-0.25738136366351816,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Archie Goodwin,-0.36225115247967943,-0.05251387534908422,-0.10008436264319674,0.013999369489519378,-0.11758966652741813,0.06376629355943754,-0.47488218749351585,-0.03274121196139608,-0.6634204568059708,-0.285695609024625,1.203842432774505,1.0793456976395823,-0.923842432764423,0.5418814609085133,-0.09385308605911205,0.27017417319191445,-0.4607368429065419,1.1455091781277065,0.04002444843196879,-0.5263032112118008,-0.5340854226937265,-0.6427001243552135,1.1291612063495382,1.2537568847544736,0.4390486940521113,-0.9796542327415412,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Alex Len,-0.5520297280584063,0.3157847733300844,-0.4714950152951539,-0.628594639865468,-0.02435849372063053,-0.7903320106196232,1.8952292281316594,-0.3251337363073687,0.8254289994639089,0.022411094763647117,0.3637144316064054,0.08701145453649675,-0.44259655185431535,-0.08961191750873294,0.950063655064483,0.7497732972012299,2.0106485213431085,1.3532081311641582,-1.6841056378682149,-1.3608122252630672,-1.242440699781089,1.1811786069230947,-0.2562964764902946,-0.3670909797704543,0.701149498950477,0.16394447663199546,3.8001547956087567,-0.8795729922232997,-0.9980970487037716
Shane Larkin,0.24266805717751253,-0.5786548020336109,-0.3133015891656166,0.25497212299763966,-0.46720656455287163,1.3365402370419595,-0.8887111648248956,0.18876827617949227,-0.04570632069399995,0.2149777846313172,-0.8689323897795779,-0.6025767482978508,0.4511457984073152,-0.46850794455908074,0.532496958615045,0.5099737351965722,-2.3142758660937797,-0.8276308757185842,1.4408801435508678,0.9151214494222051,0.8067299232216381,-1.0619825913157441,0.5195598259000117,0.5026322646087753,-0.4840019666769157,1.0667855629795244,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Dewayne Dedmon,-0.5401685670847358,0.5262411440038951,-0.4336661525250472,-0.5081082631114079,0.19318090949520722,-1.0917784709181153,1.4437794346792452,-1.6364699061014278,0.2869089833662925,-1.6144057691115485,-1.0479760621596645,-1.6958263381571823,-0.4917032743961632,-1.626245804990699,-0.51141978250855,-0.209424950817401,1.7017253508119021,0.9378102250912548,0.9020894915820604,-1.40416334287612,-1.305686706663889,1.5375687038395458,1.6002168185150811,-0.8019526019600691,-0.928433766287188,-1.5213588845500585,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Elias Harris,-0.5876132109794175,-0.6312688947020635,-0.7672479424068976,-0.7490810166195282,-0.7857464049760626,-0.5223796014654081,-0.3243989230093777,-0.20994880247410677,0.30274780736916357,-0.054615581183420914,1.0798891211267532,0.7765996573708444,0.36275369783198913,0.8365783708365616,0.11493026216560696,0.27017417319191445,0.15710949815587072,-0.4122329696456809,0.5788151004007762,-0.7430587992770648,-0.7491218460952472,1.097322113530989,-0.47796970574466746,-0.3670909797704543,0.40486163254362884,0.8260279399535165,-0.2631471752560035,1.136915308725313,-0.9980970487037716
Dwight Buycks,-0.4808627622163837,-0.6312688947020635,-0.6193714788510258,-0.4679461375267212,-0.6148225881636187,0.6164181374400063,-0.9639527970669647,-0.945360303101856,-0.33080515274567834,-1.0559623684953052,-1.0961801278004573,-1.3762610734290701,-0.48188192988779255,-1.3525986743432254,0.532496958615045,-0.209424950817401,-1.0785831839689544,-1.0353298287550359,0.14778257882573037,0.5303802806063614,-0.1419601800203652,-1.1039108380117972,2.4037822745621833,0.5816980140977962,-1.0879733866601062,-1.4611694787935567,-0.2631471752560035,-0.8795729922232997,1.001906579424015
Kentavious Caldwell-Pope,0.05288948159878564,0.00010021731936844352,0.8490761941340272,2.2229162766472887,0.4184895771116106,-0.43864447360471587,-0.39964055525144676,0.6140664934099979,-0.7742922248260683,0.2727477915916182,-0.18030288062539762,0.3561190458864861,0.6672153775914457,0.5418814609085133,-0.3026364342838311,-0.08952516981507215,-0.4607368429065419,-0.25645875486834213,1.8719126651259137,1.33779484614947,1.5024359989324405,0.27972130295795405,-0.8104795496262275,-0.20895948079241256,-0.5637717768633749,0.8862173457100188,-0.2631471752560035,-0.8795729922232997,1.001906579424015
